52,101	0,012	0,2625	0	-12	NAN	
52,201	0,0115	0,2625	0	-11,5	NAN	
52,301	0,012	0,2625	0	-12	NAN	
52,401	0,012	0,2625	0	-12	NAN	
52,501	0,012	0,2625	0	-12	NAN	
52,601	0,012	0,2625	0	-12	NAN	
52,701	0,0115	0,2625	0	-11,5	NAN	
52,801	0,012	0,2625	0	-12	NAN	
52,901	0,0125	0,262	0	-12,5	NAN	
53,001	0,0125	0,2625	0	-12,5	NAN	
53,101	0,0125	0,2625	0	-12,5	NAN	
53,201	0,0125	0,2625	0	-12,5	NAN	
53,301	0,013	0,2625	0	-13	NAN	
53,401	0,0115	0,262	0	-11,5	NAN	
53,501	0,0135	0,262	0	-13,5	NAN	
53,601	0,0135	0,262	0	-13,5	NAN	
53,701	0,0135	0,2615	0	-13,5	NAN	
53,801	0,013	0,261	0	-13	NAN	
53,901	0,0135	0,2615	0	-13,5	NAN	
54,001	0,0135	0,262	0	-13,5	NAN	
54,101	0,0135	0,2615	0	-13,5	NAN	
54,201	0,013	0,2615	0	-13	NAN	
54,301	0,0135	0,261	0	-13,5	NAN	
54,401	0,014	0,262	0	-14	NAN	
54,501	0,0145	0,262	0	-14,5	NAN	
54,601	0,0145	0,2615	0	-14,5	NAN	
54,701	0,014	0,261	0	-14	NAN	
54,801	0,014	0,261	0	-14	NAN	
54,901	0,0145	0,2615	0	-14,5	NAN	
55,001	0,014	0,2605	0	-14	NAN	
55,101	0,014	0,261	0	-14	NAN	
55,201	0,0145	0,261	0	-14,5	NAN	
55,301	0,014	0,2605	0	-14	NAN	
55,401	0,0145	0,261	0	-14,5	NAN	
55,501	0,0145	0,261	0	-14,5	NAN	
55,601	0,015	0,261	0	-15	NAN	
55,701	0,016	0,261	0	-16	NAN	
55,801	0,0155	0,2605	0	-15,5	NAN	
55,901	0,016	0,261	0	-16	NAN	
56,001	0,015	0,26	0	-15	NAN	
56,101	0,0155	0,2605	0	-15,5	NAN	
56,201	0,015	0,2605	0	-15	NAN	
56,301	0,016	0,26	0	-16	NAN	
56,401	0,0155	0,2595	0	-15,5	NAN	
56,501	0,0155	0,26	0	-15,5	NAN	
56,601	0,0155	0,26	0	-15,5	NAN	
56,701	0,0155	0,26	0	-15,5	NAN	
56,801	0,0155	0,2595	0	-15,5	NAN	
56,901	0,0155	0,2595	0	-15,5	NAN	
57,001	0,0155	0,2605	0	-15,5	NAN	
57,101	0,0165	0,2595	0	-16,5	NAN	
57,201	0,0165	0,259	0	-16,5	NAN	
57,301	0,017	0,2605	0	-17	NAN	
